"branch_n_queue","entity","priority","service_type","arrival_time_secs","yesterday_count","queue_length","clients_count","priorities_count","companies_count","avg_service_time","interarrival_time","arrival_rate","service_rate","utilization_factor","hol","les","peak_hour","non_clients_count","non_priorities_count","non_companies_count","time_overflow"
"43_5","person","FALSE","C",35968,52,1,0,0,0,0,15,0,0,0,15,0,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",36204,52,1,0,0,0,309,236,0.0666666666666667,0.00323624595469256,20.6,236,99,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",36425,52,1,0,0,0,331,221,0.00423728813559322,0.00302114803625378,1.40254237288136,221,395,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",36439,52,2,0,0,0,331,14,0.00437636761487965,0.00302114803625378,1.44857768052516,235,395,FALSE,2,2,2,FALSE
"43_5","person","FALSE","C",36712,52,3,0,0,0,331,273,0.00636942675159236,0.00302114803625378,2.10828025477707,508,395,FALSE,3,3,3,FALSE
"43_5","person","FALSE","C",36776,52,3,0,0,0,282.333333333333,64,0.00590551181102362,0.00354191263282172,1.66732283464567,351,560,FALSE,3,3,3,FALSE
"43_5","company","FALSE","C",37319,52,2,0,0,0,264.8,543,0.00593471810089021,0.00377643504531722,1.57151335311573,607,854,FALSE,2,2,2,FALSE
"43_5","person","FALSE","C",37384,52,3,0,0,1,264.8,65,0.00340909090909091,0.00377643504531722,0.902727272727273,672,854,FALSE,3,3,2,FALSE
"43_5","company","FALSE","C",37529,52,3,1,0,1,245.833333333333,145,0.00446428571428571,0.00406779661016949,1.09747023809524,753,737,FALSE,2,3,2,FALSE
"43_5","person","FALSE","C",37904,52,2,1,0,1,225.25,375,0.00952380952380952,0.00443951165371809,2.1452380952381,520,493,FALSE,1,2,1,FALSE
"43_5","person","FALSE","C",37970,52,2,0,0,1,218.777777777778,66,0.00384615384615385,0.00457084814626714,0.841452991452992,441,546,FALSE,2,2,1,FALSE
"43_5","person","FALSE","C",38149,52,2,1,0,0,220.5,179,0.00453514739229025,0.00453514739229025,1,245,573,FALSE,1,2,2,FALSE
"43_5","person","FALSE","C",38191,52,3,2,0,0,220.5,42,0.00483870967741936,0.00453514739229025,1.06693548387097,287,573,FALSE,1,3,3,FALSE
"43_5","person","FALSE","C",39168,52,0,0,0,0,185.785714285714,977,0,0.00538254517493272,0,0,432,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",39378,52,1,1,0,0,185.785714285714,210,0.00102354145342886,0.00538254517493272,0.19015938002632,210,432,FALSE,0,1,1,FALSE
"43_5","person","FALSE","C",39552,52,1,0,0,0,184.133333333333,174,0.00476190476190476,0.0054308472121651,0.876825396825397,174,351,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",40084,52,0,0,0,0,182.647058823529,532,0,0.00547504025764895,0,0,181,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",40328,52,0,0,0,0,173.222222222222,244,0,0.00577293136626042,0,0,117,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",40494,52,1,0,0,0,173.222222222222,166,0.00409836065573771,0.00577293136626042,0.709927140255009,166,117,FALSE,1,1,1,FALSE
"43_5","company","FALSE","C",40786,52,1,0,0,0,194.157894736842,292,0.00602409638554217,0.00515044727568447,1.16962587190869,292,238,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",40836,52,2,0,0,1,194.157894736842,50,0.00436681222707424,0.00515044727568447,0.847851068719835,342,238,FALSE,2,2,1,FALSE
"43_5","person","FALSE","C",40924,52,3,0,0,1,194.157894736842,88,0.00590551181102362,0.00515044727568447,1.1466017405719,430,238,FALSE,3,3,2,FALSE
"43_5","person","FALSE","C",41164,52,3,0,0,1,191,240,0.00697674418604651,0.00523560209424084,1.33255813953488,378,647,FALSE,3,3,2,FALSE
"43_5","company","FALSE","C",42575,52,0,0,0,0,187.916666666667,1411,0,0.00532150776053215,0,0,340,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",43694,52,1,1,0,1,187.916666666667,1119,0.00070871722182849,0.00532150776053215,0.13317977793527,1119,340,FALSE,0,1,0,FALSE
"43_5","person","FALSE","C",43738,52,2,1,0,1,187.916666666667,44,0.000790513833992095,0.00532150776053215,0.148550724637681,1163,340,FALSE,1,2,1,FALSE
"43_5","person","FALSE","C",44044,52,1,0,0,0,184.153846153846,306,0.0227272727272727,0.00543024227234754,4.18531468531469,306,300,FALSE,1,1,1,FALSE
"43_5","company","FALSE","C",44263,52,2,0,0,0,184.153846153846,219,0.00571428571428571,0.00543024227234754,1.05230769230769,525,300,FALSE,2,2,2,FALSE
"43_5","person","FALSE","C",45158,52,0,0,0,0,172.241379310345,895,0,0.00580580580580581,0,0,212,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",45182,52,1,0,0,0,172.241379310345,24,0.00111731843575419,0.00580580580580581,0.192448468503179,24,212,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",45405,52,0,0,0,0,173,223,0,0.00578034682080925,0,0,178,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",45623,52,0,0,0,0,170.78125,218,0,0.00585544373284538,0,0,157,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",46409,52,0,0,0,0,169.757575757576,786,0,0.005890753302392,0,0,43,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",46426,52,1,0,0,0,169.757575757576,17,0.00127226463104326,0.005890753302392,0.21597655948801,17,43,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",46571,52,2,0,0,0,169.757575757576,145,0.0024906600249066,0.005890753302392,0.422808407864448,162,43,FALSE,2,2,2,FALSE
"43_5","person","FALSE","C",46795,52,1,0,0,0,175.485714285714,224,0.00689655172413793,0.00569846955389124,1.21024630541872,224,291,FALSE,1,1,1,FALSE
"43_5","company","FALSE","C",47169,52,2,1,0,0,175.485714285714,374,0.00542005420054201,0.00569846955389124,0.9511420828494,598,291,FALSE,1,2,2,FALSE
"43_5","person","FALSE","C",47246,52,1,0,0,1,169,77,0.00267379679144385,0.00591715976331361,0.451871657754011,77,420,FALSE,1,1,0,FALSE
"43_5","person","FALSE","C",47694,52,0,0,0,0,170.076923076923,448,0,0.00587969244685663,0,0,263,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",47722,52,1,0,0,0,170.076923076923,28,0.00223214285714286,0.00587969244685663,0.379635989010989,28,263,FALSE,1,1,1,FALSE
"43_5","company","FALSE","C",47880,52,1,0,0,0,169.075,158,0.0357142857142857,0.00591453496968801,6.03839285714286,158,43,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",48037,52,2,0,0,1,169.075,157,0.010752688172043,0.00591453496968801,1.81801075268817,315,43,FALSE,2,2,1,FALSE
"43_5","person","FALSE","C",48143,52,2,0,0,1,167.048780487805,106,0.00634920634920635,0.00598627536866696,1.06062717770035,263,400,FALSE,2,2,1,FALSE
"43_5","person","FALSE","C",48384,52,0,0,0,0,162.772727272727,241,0,0.00614353532532812,0,0,184,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",49561,52,0,0,0,0,159.244444444444,1177,0,0.006279653921295,0,0,235,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",49861,52,0,0,0,0,161.478260869565,300,0,0.00619278406031233,0,0,148,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",50167,52,0,0,0,0,165.744680851064,306,0,0.00603337612323492,0,0,113,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",50390,52,0,0,0,0,166.0625,223,0,0.00602182913059842,0,0,171,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",50469,52,1,0,0,0,166.0625,79,0.00448430493273543,0.00602182913059842,0.744674887892377,79,171,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",50658,52,0,0,0,0,165.46,189,0,0.0060437567992264,0,0,111,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",50949,52,0,0,0,0,165.921568627451,291,0,0.00602694398487355,0,0,168,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",51485,52,0,0,0,0,164.961538461538,536,0,0.00606201911867568,0,0,67,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",52550,52,0,0,0,0,161.943396226415,1065,0,0.00617499708726552,0,0,395,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",53130,52,1,1,0,0,161.943396226415,580,0.000938967136150235,0.00617499708726552,0.15205952697316,580,395,FALSE,0,1,1,FALSE
"43_5","person","FALSE","C",53144,52,2,1,0,0,161.943396226415,14,0.00121580547112462,0.00617499708726552,0.196891667144578,594,395,FALSE,1,2,2,FALSE
"43_5","company","FALSE","C",53509,52,1,0,0,0,157.854545454545,365,0.0714285714285714,0.00633494586500806,11.2753246753247,365,294,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",53535,52,1,0,0,1,157.854545454545,26,0.00273972602739726,0.00633494586500806,0.432478206724782,26,294,FALSE,1,1,0,FALSE
"43_5","person","FALSE","C",53555,52,2,0,0,1,157.285714285714,20,0.0051150895140665,0.00635785649409628,0.804530507855316,46,391,FALSE,2,2,1,FALSE
"43_5","person","FALSE","C",53641,52,3,0,0,1,157.285714285714,86,0.0072992700729927,0.00635785649409628,1.14807090719499,132,391,FALSE,3,3,2,FALSE
"45_2","person","TRUE","A",36090,63,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",36103,63,1,1,1,0,0,13,0,0,0,13,0,FALSE,0,0,1,FALSE
"45_2","person","TRUE","A",36227,63,1,1,1,0,250,124,0.0769230769230769,0.004,19.2307692307692,124,51,FALSE,0,0,1,FALSE
"45_2","person","TRUE","A",36243,63,2,2,2,0,250,16,0.0145985401459854,0.004,3.64963503649635,140,51,FALSE,0,0,2,FALSE
"45_2","person","TRUE","A",36502,63,2,1,2,0,174.5,259,0.0142857142857143,0.00573065902578797,2.49285714285714,275,290,FALSE,1,0,2,FALSE
"45_2","person","TRUE","A",37942,63,0,0,0,0,161.4,1440,0,0.00619578686493185,0,0,278,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",38209,63,0,0,0,0,153.666666666667,267,0,0.00650759219088937,0,0,81,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",38608,63,0,0,0,0,143.714285714286,399,0,0.00695825049701789,0,0,93,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",38713,63,1,0,1,0,143.714285714286,105,0.0025062656641604,0.00695825049701789,0.360186179735052,105,93,FALSE,1,0,1,FALSE
"45_2","person","TRUE","A",39100,63,1,0,1,0,139.875,387,0.00952380952380952,0.00714924039320822,1.33214285714286,387,471,FALSE,1,0,1,FALSE
"45_2","person","TRUE","A",40222,63,0,0,0,0,123.3,1122,0,0.008110300081103,0,0,410,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",40991,63,0,0,0,0,130.272727272727,769,0,0.00767620376831821,0,0,751,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",41122,63,1,0,1,0,130.272727272727,131,0.00130039011703511,0.00767620376831821,0.169405367064665,131,751,FALSE,1,0,1,FALSE
"45_2","person","TRUE","A",46311,63,0,0,0,0,128,5189,0,0.0078125,0,0,1086,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",47096,63,0,0,0,0,128.357142857143,785,0,0.00779076238174736,0,0,228,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",47337,63,0,0,0,0,121.2,241,0,0.00825082508250825,0,0,17,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",47418,63,1,0,1,0,121.2,81,0.004149377593361,0.00825082508250825,0.502904564315353,81,17,FALSE,1,0,1,FALSE
"45_2","person","TRUE","A",48134,63,0,0,0,0,147.058823529412,716,0,0.0068,0,0,543,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",48165,63,1,0,1,0,147.058823529412,31,0.00139664804469274,0.0068,0.205389418337167,31,543,FALSE,1,0,1,FALSE
"45_2","person","TRUE","A",51483,63,0,0,0,0,139.736842105263,3318,0,0.00715630885122411,0,0,1120,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",36138,63,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",36164,63,1,0,0,0,0,26,0,0,0,26,0,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",36213,63,2,0,0,0,0,49,0.0769230769230769,0,0,75,0,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",36255,63,3,0,0,0,0,42,0.04,0,0,117,0,FALSE,3,3,3,FALSE
"45_3","person","FALSE","C",36267,63,4,0,0,0,0,12,0.0341880341880342,0,0,129,0,FALSE,4,4,4,FALSE
"45_3","person","FALSE","C",36346,63,5,0,0,0,0,79,0.0387596899224806,0,0,208,0,FALSE,5,5,5,FALSE
"45_3","company","FALSE","C",36444,63,6,1,0,0,0,98,0.0288461538461538,0,0,306,0,FALSE,5,6,6,FALSE
"45_3","person","FALSE","C",36657,63,7,1,0,1,0,213,0.0228758169934641,0,0,519,0,FALSE,6,7,6,FALSE
"45_3","person","FALSE","C",36855,63,8,1,0,1,0,198,0.0154142581888247,0,0,717,0,FALSE,7,8,7,FALSE
"45_3","person","FALSE","C",37296,63,6,2,0,1,125.666666666667,441,0.00934579439252336,0.00795755968169761,1.17445482866044,1041,1014,FALSE,4,6,5,FALSE
"45_3","person","FALSE","C",37452,63,6,2,0,1,129.75,156,0.00576368876080692,0.00770712909441233,0.747838616714697,1185,1100,FALSE,4,6,5,FALSE
"45_3","person","FALSE","C",37695,63,5,1,0,1,134.333333333333,243,0.00452079566003617,0.00744416873449131,0.607293550331525,1251,1220,FALSE,4,5,4,FALSE
"45_3","person","FALSE","C",37794,63,6,1,0,1,134.333333333333,99,0.0044477390659748,0.00744416873449131,0.597479614529281,1350,1220,FALSE,5,6,5,FALSE
"45_3","person","FALSE","C",37878,63,6,2,0,0,126.714285714286,84,0.00444444444444444,0.00789177001127396,0.563174603174603,1221,1362,FALSE,4,6,6,FALSE
"45_3","person","FALSE","C",37996,63,5,1,0,0,113,118,0.00488758553274682,0.00884955752212389,0.552297165200391,700,1087,FALSE,4,5,5,FALSE
"45_3","person","FALSE","C",38023,63,6,1,0,0,113,27,0.00525854513584575,0.00884955752212389,0.59421560035057,727,1087,FALSE,5,6,6,FALSE
"45_3","person","FALSE","C",38402,63,4,1,0,0,151.583333333333,379,0.0121951219512195,0.00659703133589884,1.84857723577236,608,694,FALSE,3,4,4,FALSE
"45_3","person","FALSE","C",38653,63,5,2,0,0,151.583333333333,251,0.00707213578500707,0.00659703133589884,1.07201791607732,859,694,FALSE,3,5,5,FALSE
"45_3","person","FALSE","C",38739,63,6,2,0,0,151.583333333333,86,0.00626304801670146,0.00659703133589884,0.94937369519833,945,694,FALSE,4,6,6,FALSE
"45_3","company","FALSE","C",38765,63,7,3,0,0,151.583333333333,26,0.00670498084291188,0.00659703133589884,1.01636334610473,971,694,FALSE,4,7,7,FALSE
"45_3","person","FALSE","C",38812,63,8,3,0,1,151.583333333333,47,0.00747663551401869,0.00659703133589884,1.13333333333333,1018,694,FALSE,5,8,7,TRUE
"45_3","person","FALSE","C",39379,63,6,3,0,1,130.866666666667,567,0.00735294117647059,0.0076413652572593,0.962254901960784,1356,1280,FALSE,3,6,5,FALSE
"45_3","person","FALSE","C",39550,63,6,4,0,1,130,171,0.00442477876106195,0.00769230769230769,0.575221238938053,1148,1360,FALSE,2,6,5,TRUE
"45_3","company","FALSE","C",39884,63,4,2,0,1,117.789473684211,334,0.00493218249075216,0.00848972296693476,0.580959179700175,1119,1014,FALSE,2,4,3,TRUE
"45_3","person","FALSE","C",41048,63,3,1,0,1,157.428571428571,1164,0.00279850746268657,0.00635208711433757,0.440565031982942,1669,2019,FALSE,2,3,2,FALSE
"45_3","person","FALSE","C",41079,63,4,2,0,1,157.428571428571,31,0.00178890876565295,0.00635208711433757,0.281625351392793,1700,2019,FALSE,2,4,3,TRUE
"45_3","company","FALSE","C",41663,63,3,1,0,1,165.347826086957,584,0.00196206671026815,0.0060478569550355,0.324423465180425,1779,1897,FALSE,2,3,2,FALSE
"45_3","company","FALSE","C",41808,63,4,1,0,2,165.347826086957,145,0.00189304306672977,0.0060478569550355,0.313010555772753,1924,1897,FALSE,3,4,2,FALSE
"45_3","person","FALSE","C",41853,63,5,1,0,3,165.347826086957,45,0.00221434898139947,0.0060478569550355,0.366137790272269,1969,1897,FALSE,4,5,2,FALSE
"45_3","person","FALSE","C",41880,63,6,2,0,3,165.347826086957,27,0.00260529743812419,0.0060478569550355,0.430780267703751,1996,1897,FALSE,4,6,3,FALSE
"45_3","person","FALSE","C",42222,63,7,3,0,3,165.347826086957,342,0.00300429184549356,0.0060478569550355,0.496753125583131,2338,1897,FALSE,4,7,4,FALSE
"45_3","person","FALSE","C",42653,63,7,3,0,2,172.375,431,0.0029940119760479,0.00580130529369108,0.516092814371258,1605,2470,FALSE,4,7,5,FALSE
"45_3","person","FALSE","C",43399,63,2,1,0,0,162.9,746,0.00258732212160414,0.00613873542050338,0.421474773609314,1177,1490,FALSE,1,2,2,FALSE
"45_3","person","FALSE","C",43510,63,1,1,0,0,162.3125,111,0.00134048257372654,0.00616095494801694,0.217577077747989,111,828,FALSE,0,1,1,FALSE
"45_3","person","FALSE","C",43642,63,2,1,0,0,162.3125,132,0.00233372228704784,0.00616095494801694,0.378792298716453,243,828,FALSE,1,2,2,FALSE
"45_3","person","FALSE","C",44182,63,0,0,0,0,151.742857142857,540,0,0.00659009602711354,0,0,209,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",44259,63,1,0,0,0,151.742857142857,77,0.00185185185185185,0.00659009602711354,0.281005291005291,77,209,FALSE,1,1,1,FALSE
"45_3","person","FALSE","C",44377,63,2,1,0,0,151.742857142857,118,0.00324149108589951,0.00659009602711354,0.491873118777495,195,209,FALSE,1,2,2,FALSE
"45_3","person","FALSE","C",44477,63,3,2,0,0,151.742857142857,100,0.00408163265306122,0.00659009602711354,0.61935860058309,295,209,FALSE,1,3,3,FALSE
"45_3","person","FALSE","C",44730,63,4,3,0,0,151.742857142857,253,0.00479041916167665,0.00659009602711354,0.726911890504705,548,209,FALSE,1,4,4,FALSE
"45_3","person","FALSE","C",45500,63,2,1,0,0,152.5,770,0.0056657223796034,0.00655737704918033,0.864022662889518,1023,918,FALSE,1,2,2,FALSE
"45_3","person","FALSE","C",45576,63,2,0,0,0,153.410256410256,76,0.00195503421309873,0.00651846899548721,0.2999222999223,846,1052,FALSE,2,2,2,FALSE
"45_3","person","FALSE","C",46158,63,2,1,0,0,155.7,582,0.00236406619385343,0.00642260757867694,0.368085106382979,658,989,FALSE,1,2,2,FALSE
"45_3","person","FALSE","C",46436,63,2,1,0,0,158.780487804878,278,0.00303951367781155,0.00629800307219662,0.482615464452517,860,728,FALSE,1,2,2,FALSE
"45_3","person","FALSE","C",46470,63,3,1,0,0,158.780487804878,34,0.00320512820512821,0.00629800307219662,0.50891181988743,894,728,FALSE,2,3,3,FALSE
"45_3","person","FALSE","C",46487,63,4,2,0,0,158.780487804878,17,0.00412371134020619,0.00629800307219662,0.654764898164446,911,728,FALSE,2,4,4,FALSE
"45_3","person","FALSE","C",46503,63,5,3,0,0,158.780487804878,16,0.00506585612968592,0.00629800307219662,0.804359107420861,927,728,FALSE,2,5,5,TRUE
"45_3","person","FALSE","C",46520,63,6,4,0,0,158.780487804878,17,0.00598205383848455,0.00629800307219662,0.94983342654962,944,728,FALSE,2,6,6,TRUE
"45_3","person","FALSE","C",46597,63,7,5,0,0,158.780487804878,77,0.00686274509803922,0.00629800307219662,1.0896700143472,1021,728,FALSE,2,7,7,TRUE
"45_3","person","FALSE","C",46701,63,8,6,0,0,158.780487804878,104,0.0072926162260711,0.00629800307219662,1.15792516174934,1125,728,FALSE,2,8,8,TRUE
"45_3","person","FALSE","C",46737,63,8,5,0,0,158.5,36,0.00711111111111111,0.00630914826498423,1.12711111111111,579,1143,FALSE,3,8,8,TRUE
"45_3","person","FALSE","C",47183,63,7,6,0,0,160.113636363636,446,0.0232558139534884,0.00624556422995032,3.72357293868922,713,699,FALSE,1,7,7,TRUE
"45_3","person","FALSE","C",47254,63,8,6,0,0,160.113636363636,71,0.0107095046854083,0.00624556422995032,1.71473773883412,784,699,FALSE,2,8,8,TRUE
"45_3","company","FALSE","C",47274,63,9,7,0,0,160.113636363636,20,0.0110024449877751,0.00624556422995032,1.76164147588353,804,699,FALSE,2,9,9,TRUE
"45_3","person","FALSE","C",47566,63,10,7,0,1,160.113636363636,292,0.0119331742243437,0.00624556422995032,1.91066391842048,1096,699,FALSE,3,10,9,TRUE
"45_3","person","FALSE","C",47592,63,11,7,0,1,160.113636363636,26,0.00973451327433628,0.00624556422995032,1.55862831858407,1122,699,FALSE,4,11,10,TRUE
"45_3","person","FALSE","C",47615,63,12,7,0,1,160.113636363636,23,0.0103806228373702,0.00624556422995032,1.66207927021076,1145,699,FALSE,5,12,11,TRUE
"45_3","person","FALSE","C",47663,63,13,7,0,1,160.113636363636,48,0.0110262934690416,0.00624556422995032,1.76545994294086,1193,699,FALSE,6,13,12,TRUE
"45_3","person","FALSE","C",47841,63,14,8,0,1,160.113636363636,178,0.0114099429502852,0.00624556422995032,1.82688745647181,1371,699,FALSE,6,14,13,TRUE
"45_3","person","FALSE","C",47905,63,15,8,0,1,160.113636363636,64,0.0106761565836299,0.00624556422995032,1.70939825299256,1435,699,FALSE,7,15,14,TRUE
"45_3","person","FALSE","C",48383,63,14,7,0,1,160.282608695652,478,0.00987306064880113,0.0062389800623898,1.58247991660023,1880,1725,FALSE,7,14,13,TRUE
"45_3","person","FALSE","C",48423,63,15,7,0,1,160.282608695652,40,0.00791139240506329,0.0062389800623898,1.26805861309851,1920,1725,FALSE,8,15,14,TRUE
"45_3","person","FALSE","C",49079,63,12,4,0,1,162.36,656,0.00696864111498258,0.00615915250061591,1.13142857142857,2342,2174,FALSE,8,12,11,TRUE
"45_3","person","FALSE","C",49525,63,12,4,0,1,162.196078431373,446,0.00512382578992314,0.00616537717601547,0.831064449691063,2342,2642,FALSE,8,12,11,TRUE
"45_3","person","FALSE","C",49661,63,11,4,0,1,160.622641509434,136,0.00484368119771026,0.00622577234817338,0.778004868605801,2387,2369,FALSE,7,11,10,TRUE
"45_3","person","FALSE","C",49796,63,12,4,0,1,160.622641509434,135,0.00498545907769007,0.00622577234817338,0.800777606195766,2522,2369,FALSE,8,12,11,TRUE
"45_3","person","FALSE","C",50217,63,11,4,0,0,161.381818181818,421,0.00493273542600897,0.00619648490310951,0.796053811659193,2625,2640,FALSE,7,11,11,FALSE
"45_3","person","FALSE","C",50609,63,8,4,0,0,158.35593220339,392,0.00336700336700337,0.00631488815155732,0.53318495691377,2704,2604,FALSE,4,8,8,FALSE
"45_3","person","FALSE","C",50738,63,8,4,0,0,158.416666666667,129,0.0029585798816568,0.00631246712256707,0.468688362919132,2355,2790,FALSE,4,8,8,TRUE
"45_3","person","FALSE","C",51303,63,7,5,0,0,156.564516129032,565,0.00302375809935205,0.00638714329865046,0.473413223716296,2224,2474,FALSE,2,7,7,TRUE
"45_3","person","FALSE","C",51599,63,6,3,0,0,155.765625,296,0.00337457817772778,0.00641990169525529,0.525643278965129,1938,1956,FALSE,3,6,6,TRUE
"45_3","person","FALSE","C",52165,63,4,2,0,0,154.34328358209,566,0.00289435600578871,0.00647906392031718,0.446724409788971,1556,1782,FALSE,2,4,4,FALSE
"45_3","person","FALSE","C",52322,63,4,1,0,0,161.411764705882,157,0.0025706940874036,0.00619533527696793,0.414940269166793,1584,1706,FALSE,3,4,4,FALSE
"45_3","company","FALSE","C",52359,63,5,1,0,0,161.411764705882,37,0.00291885580852306,0.00619533527696793,0.471137666975722,1621,1706,FALSE,4,5,5,FALSE
"45_3","person","FALSE","C",52613,63,6,1,0,1,161.411764705882,254,0.00342857142857143,0.00619533527696793,0.553411764705882,1875,1706,FALSE,5,6,5,FALSE
"45_3","company","FALSE","C",52700,63,7,1,0,1,161.411764705882,87,0.00349301397205589,0.00619533527696793,0.563813549371845,1962,1706,FALSE,6,7,6,FALSE
"45_3","person","FALSE","C",53045,63,7,0,0,2,162.202898550725,345,0.0035677879714577,0.00616511794138671,0.578705550384848,1742,2225,FALSE,7,7,5,FALSE
